School ID - NCES Assigned [Public School] Latest available year,School Name,State Name [Public School] Latest available year,Grade 12 offered [Public School] 2018-19,Grade 13 Offered [Public School] 2018-19,Ungraded offered [Public School] 2018-19,Adult Education Offered [Public School] 2018-19,No Grades Offered [Public School] 2018-19,Total Students All Grades (Excludes AE) [Public School] 2018-19,Total Students All Grades (Includes AE) [Public School] 2018-19,Free Lunch Eligible [Public School] 2018-19,Direct Certification [Public School] 2018-19,Reduced-price Lunch Eligible Students [Public School] 2018-19,Free and Reduced Lunch Students [Public School] 2018-19,Grades 9-12 Students [Public School] 2018-19,Full-Time Equivalent (FTE) Teachers [Public School] 2018-19,Pupil/Teacher Ratio [Public School] 2018-19
481965000894,LAWRENCE E ELKINS H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2389,2389,577,–,103,680,2389,125.86,18.98
483039003408,LAWRENCE EL,Texas,2-No,2-No,2-No,2-No,2-No,399,399,275,–,31,306,†,27.89,14.31
482364002442,LAWSON MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,1210,1210,1159,–,3,1162,†,66.53,18.19
482697003038,LAZBUDDIE SCHOOL,Texas,1-Yes,2-No,2-No,2-No,2-No,168,168,106,–,21,127,44,17.63,9.53
480894011844,LBJ HIGH SCHOOL,Texas,1-Yes,2-No,2-No,2-No,2-No,842,842,608,–,64,672,842,54.74,15.38
484668005324,LE BARRON PARK EL,Texas,2-No,2-No,2-No,2-No,2-No,579,579,504,–,1,505,†,38.49,15.04
481739009295,LE NOIR EL,Texas,2-No,2-No,2-No,2-No,2-No,405,405,371,–,0,371,†,24.28,16.68
482811012512,LEAD ACADEMY H S,Texas,1-Yes,2-No,2-No,2-No,2-No,116,116,80,–,1,81,116,11.24,10.32
480004908233,LEADERSHIP ACADEMY,Texas,2-No,2-No,2-No,2-No,2-No,82,82,79,–,0,79,66,5,16.4
480894007137,LEADERSHIP ACADEMY,Texas,1-Yes,2-No,2-No,2-No,2-No,14,14,8,–,0,8,14,5.14,2.72
480142012633,LEADERSHIP PREP SCHOOL,Texas,2-No,2-No,2-No,2-No,2-No,500,500,11,–,0,11,†,26.21,19.08
480142013518,LEADERSHIP PREP SCHOOL SECONDARY,TEXAS,2-No,2-No,2-No,2-No,2-No,742,742,31,–,0,31,244,43.45,17.08
481428000907,LEAGUE CITY EL,Texas,2-No,2-No,2-No,2-No,2-No,501,501,311,–,35,346,†,37.89,13.22
481428005674,LEAGUE CITY INT,Texas,2-No,2-No,2-No,2-No,2-No,1066,1066,145,–,0,145,†,60.7,17.56
482700003040,LEAKEY SCHOOL,Texas,1-Yes,2-No,2-No,2-No,2-No,290,290,158,–,19,177,78,27.15,10.68
483104006017,LEAL EL,Texas,2-No,2-No,2-No,2-No,2-No,551,551,500,–,0,500,†,34.01,16.2
482703013720,LEANDER EXTENDED OPPORTUNITY,TEXAS,1-Yes,2-No,2-No,2-No,2-No,57,57,20,–,6,26,47,15.68,3.64
482703003042,LEANDER H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2153,2153,412,–,99,511,2153,141.25,15.24
482703007496,LEANDER MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,1111,1111,348,–,85,433,†,78.14,14.22
482730006744,LEARNING CTR,Texas,1-Yes,2-No,2-No,2-No,2-No,217,217,110,–,8,118,173,58.37,3.72
482706003045,LEARY EL,Texas,2-No,2-No,2-No,2-No,2-No,119,119,85,–,8,93,†,12,9.92
482001013095,LEBANON TRAIL H S,TEXAS,1-Yes,2-No,2-No,2-No,2-No,1413,1413,116,–,30,146,1413,98.85,14.29
481623010576,LEE A MCSHAN JR EL,Texas,2-No,2-No,2-No,2-No,2-No,715,715,702,–,0,702,†,41,17.44
481800013117,LEE BUICE EL,TEXAS,2-No,2-No,2-No,2-No,2-No,670,670,265,–,38,303,†,37.35,17.94
481818001645,LEE EL,Texas,2-No,2-No,2-No,2-No,2-No,386,386,369,–,0,369,†,27,14.3
482442002731,LEE EL,Texas,2-No,2-No,2-No,2-No,2-No,613,613,412,–,52,464,†,41,14.95
480813000164,LEE EL,Texas,2-No,2-No,2-No,2-No,2-No,312,312,276,–,16,292,†,25.1,12.43
480894000328,LEE EL,Texas,2-No,2-No,2-No,2-No,2-No,433,433,72,–,5,77,†,27.68,15.64
480744000026,LEE EL,Texas,2-No,2-No,2-No,2-No,2-No,481,481,392,–,23,415,†,33.48,14.37
481611010732,LEE EL,Texas,2-No,2-No,2-No,2-No,2-No,859,859,530,–,62,592,†,53,16.21
481830005985,LEE EL,Texas,2-No,2-No,2-No,2-No,2-No,564,564,522,–,2,524,†,33.97,16.6
483057003431,LEE FRESHMAN H S,Texas,2-No,2-No,2-No,2-No,2-No,853,853,270,–,40,310,853,49.11,17.37
482253012048,LEE H MEANS EL,Texas,2-No,2-No,2-No,2-No,2-No,722,722,498,–,0,498,†,45.97,15.71
483057003445,LEE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2288,2288,596,–,97,693,2288,126.39,18.1
482115002117,LEE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,1757,1757,1229,–,145,1374,1757,124.22,14.14
483870004313,LEE MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,1130,1130,526,–,87,613,†,63.18,17.89
482709003047,LEFORS SCHOOL,Texas,1-Yes,2-No,2-No,2-No,2-No,163,163,78,–,15,93,45,14.95,10.9
484228013845,LEGACY EARLY COLLEGE H S,TEXAS,1-Yes,2-No,2-No,2-No,2-No,190,190,68,–,17,85,190,11.26,16.87
481983012950,LEGACY EL,Texas,2-No,2-No,2-No,2-No,2-No,497,497,245,–,24,269,†,35.49,14
481785010434,LEGACY MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,1192,1192,776,–,106,882,†,64.93,18.36
483294003645,LEGACY OF EDUCATIONAL EXCELLENCE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2601,2601,1477,–,187,1664,2601,186.01,13.98
480142812649,LEGACY PREP CHARTER ACADEMY MESQUITE WEST CAMPUS,Texas,1-Yes,2-No,2-No,2-No,2-No,1037,1037,752,–,104,856,251,58.71,17.66
480142812855,LEGACY PREPARATORY CHARTER ACADEMY PLANO,Texas,1-Yes,2-No,2-No,2-No,2-No,353,353,191,–,22,213,46,26.37,13.39
480145913637,LEGACY SCHOOL OF SPORT SCIENCES,TEXAS,2-No,2-No,2-No,2-No,2-No,393,393,113,–,0,113,162,23.88,16.46
482730010614,LEGENDS PROPERTY,Texas,–,–,–,–,–,†,†,†,†,†,†,†,†,†
482712003048,LEGGETT EL,Texas,2-No,2-No,2-No,2-No,2-No,108,108,108,–,0,108,†,9.45,11.43
482712003049,LEGGETT H S,Texas,1-Yes,2-No,2-No,2-No,2-No,59,59,59,–,0,59,40,7.55,7.81
480001009624,LEHMAN H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2645,2645,1256,–,325,1581,2645,147.73,17.9
481623001241,LEILA P COWART EL,Texas,2-No,2-No,2-No,2-No,2-No,577,577,548,–,0,548,†,34,16.97
481485005856,LELAND E EDGE MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,566,566,223,–,61,284,†,38.25,14.8
482574005524,LEMM EL,Texas,2-No,2-No,2-No,2-No,2-No,708,708,185,–,42,227,†,46.22,15.32
481623001268,LENORE KIRK HALL EL,Texas,2-No,2-No,2-No,2-No,2-No,506,506,475,–,0,475,†,32,15.81
482619002957,LEO A RIZZUTO EL,Texas,2-No,2-No,2-No,2-No,2-No,558,558,260,–,37,297,†,36.27,15.38
483318013574,LEO ADAMS MIDDLE,TEXAS,2-No,2-No,2-No,2-No,2-No,1178,1178,197,–,43,240,†,71.56,16.46
482613006008,LEO J LEO EL,Texas,2-No,2-No,2-No,2-No,2-No,450,450,406,–,0,406,†,31.96,14.08
482718003051,LEON EL,Texas,2-No,2-No,2-No,2-No,2-No,370,370,176,–,29,205,†,25.73,14.38
482718003052,LEON H S,Texas,1-Yes,2-No,2-No,2-No,2-No,210,210,87,–,12,99,210,23.91,8.78
483444007532,LEON H SABLATURA MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,858,858,252,–,41,293,†,47.85,17.93
480986000457,LEON HEIGHTS EL,Texas,2-No,2-No,2-No,2-No,2-No,260,260,118,–,13,131,†,15.49,16.79
482718005766,LEON J H,Texas,2-No,2-No,2-No,2-No,2-No,166,166,77,–,10,87,†,12.76,13.01
483312021115,LEON SPRINGS EL,Texas,2-No,2-No,2-No,2-No,2-No,538,538,70,–,9,79,†,37.95,14.18
482418005508,LEON TAYLOR J H,Texas,2-No,2-No,2-No,2-No,2-No,353,353,210,–,29,239,†,24.79,14.24
482796013689,LEON VALLEY,TEXAS,–,–,–,–,–,†,†,†,†,†,†,†,†,†
483312003708,LEON VALLEY EL,Texas,2-No,2-No,2-No,2-No,2-No,585,585,440,–,5,445,†,47,12.45
482721003053,LEONARD EL,Texas,2-No,2-No,2-No,2-No,2-No,266,266,139,–,19,158,†,16.46,16.16
482985010502,LEONARD EVANS JR MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,1072,1072,250,–,35,285,†,71.97,14.9
482721003054,LEONARD H S,Texas,1-Yes,2-No,2-No,2-No,2-No,277,277,101,–,33,134,277,24.22,11.44
482721008781,LEONARD INT,Texas,2-No,2-No,2-No,2-No,2-No,118,118,67,–,10,77,†,8.37,14.1
482721006290,LEONARD J H,Texas,2-No,2-No,2-No,2-No,2-No,217,217,120,–,13,133,†,16.11,13.47
481970001874,LEONARD MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,831,831,740,–,1,741,†,57.87,14.36
482859003238,LEONARD SHANKLIN EL,Texas,2-No,2-No,2-No,2-No,2-No,425,425,286,–,33,319,†,27.04,15.72
481623010573,LEONIDES GONZALEZ CIGARROA MD EL,Texas,2-No,2-No,2-No,2-No,2-No,534,534,527,–,0,527,†,36,14.83
481623001361,LESLIE A STEMMONS EL,Texas,2-No,2-No,2-No,2-No,2-No,711,711,641,–,0,641,†,43,16.53
481674007265,LESTER DAVIS,Texas,1-Yes,2-No,2-No,2-No,2-No,37,37,25,–,3,28,25,13.46,2.75
480009312005,LETOT CAMPUS,Texas,2-No,2-No,2-No,2-No,2-No,53,53,53,–,0,53,35,8.95,5.92
482724003061,LEVELLAND ACADEMIC BEGINNINGS CENTER,Texas,2-No,2-No,2-No,2-No,2-No,428,428,294,–,35,329,†,27.29,15.68
482724003057,LEVELLAND H S,Texas,1-Yes,2-No,2-No,2-No,2-No,753,753,408,–,52,460,753,63.27,11.9
482724003059,LEVELLAND INT,Texas,2-No,2-No,2-No,2-No,2-No,468,468,298,–,40,338,†,28.64,16.34
482724003058,LEVELLAND MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,589,589,373,–,34,407,†,51.6,11.41
482727007423,LEVERETTS CHAPEL EL,Texas,2-No,2-No,2-No,2-No,2-No,130,130,127,–,0,127,†,11.23,11.58
482727003063,LEVERETTS CHAPEL H S,Texas,1-Yes,2-No,2-No,2-No,2-No,54,54,51,–,0,51,54,9.48,5.7
482727009016,LEVERETTS CHAPEL J H,Texas,2-No,2-No,2-No,2-No,2-No,68,68,65,–,0,65,†,4.67,14.56
482364002519,LEWIS EL,Texas,2-No,2-No,2-No,2-No,2-No,791,791,775,–,3,778,†,47.73,16.57
483312008450,LEWIS EL,Texas,2-No,2-No,2-No,2-No,2-No,686,686,224,–,63,287,†,44.41,15.45
481956011290,LEWIS EL,Texas,2-No,2-No,2-No,2-No,2-No,696,696,163,–,42,205,†,37.5,18.56
480771012198,LEWIS MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,1141,1141,956,–,62,1018,†,70.15,16.27
482730012074,LEWISVILLE EL,Texas,2-No,2-No,2-No,2-No,2-No,750,750,590,–,61,651,†,63.33,11.84
482730003072,LEWISVILLE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,4478,4478,2338,–,395,2733,4478,281.12,15.93
481965006955,LEXINGTON CREEK EL,Texas,2-No,2-No,2-No,2-No,2-No,565,565,174,–,27,201,†,38.95,14.51
482733003075,LEXINGTON EL,Texas,2-No,2-No,2-No,2-No,2-No,483,483,165,–,35,200,†,33.28,14.51
482733003076,LEXINGTON H S,Texas,1-Yes,2-No,2-No,2-No,2-No,305,305,91,–,23,114,305,31.38,9.72
482733006292,LEXINGTON MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,238,238,67,–,20,87,†,18.8,12.66
482679003021,LEYENDECKER EL,Texas,2-No,2-No,2-No,2-No,2-No,506,506,495,–,0,495,†,32.18,15.72
481311000813,LIBBY EL,Texas,2-No,2-No,2-No,2-No,2-No,368,368,204,–,21,225,†,22.08,16.67
484415005579,LIBERTY ACADEMY,Texas,1-Yes,2-No,2-No,2-No,2-No,187,187,126,–,7,133,187,20.26,9.23
482745005773,LIBERTY EL,Texas,2-No,2-No,2-No,2-No,2-No,703,703,436,–,39,475,†,40.48,17.37
482730009210,LIBERTY EL,Texas,2-No,2-No,2-No,2-No,2-No,520,520,18,–,1,19,†,35.34,14.71
480920005401,LIBERTY EL,Texas,2-No,2-No,2-No,2-No,2-No,502,502,323,–,26,349,†,30.75,16.33
482526011021,LIBERTY EL,Texas,2-No,2-No,2-No,2-No,2-No,435,435,13,–,3,16,†,28.5,15.26
484554005177,LIBERTY EL,Texas,2-No,2-No,2-No,2-No,2-No,596,596,420,–,23,443,†,39.78,14.98
481773009338,LIBERTY ELEMENTARY,Texas,2-No,2-No,2-No,2-No,2-No,514,514,323,–,11,334,†,31,16.58
482034011551,LIBERTY GROVE EL,Texas,2-No,2-No,2-No,2-No,2-No,518,518,245,–,22,267,†,33.42,15.5
482364010741,LIBERTY H S,Texas,1-Yes,2-No,2-No,2-No,2-No,365,365,335,–,0,335,365,13.19,27.67
482001011166,LIBERTY H S,Texas,1-Yes,2-No,2-No,2-No,2-No,1968,1968,173,–,39,212,1968,127.89,15.39
482745003087,LIBERTY H S,Texas,1-Yes,2-No,2-No,2-No,2-No,582,582,270,–,21,291,582,41.17,14.14
482742003084,LIBERTY HILL EL,Texas,2-No,2-No,2-No,2-No,2-No,370,370,97,–,9,106,†,30.57,12.1
482742003085,LIBERTY HILL H S,Texas,1-Yes,2-No,2-No,2-No,2-No,1228,1228,160,–,44,204,1228,78.45,15.65
482742008957,LIBERTY HILL INT,Texas,2-No,2-No,2-No,2-No,2-No,710,710,140,–,32,172,†,45.69,15.54
482742005772,LIBERTY HILL J H,Texas,2-No,2-No,2-No,2-No,2-No,681,681,127,–,27,154,†,43.3,15.73
482566007784,LIBERTY HILL MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,923,923,363,–,74,437,†,54.47,16.95
483702004140,LIBERTY J H,Texas,2-No,2-No,2-No,2-No,2-No,631,631,428,–,43,471,†,47.89,13.18
482829010477,LIBERTY MEMORIAL MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,764,764,675,–,0,675,†,52.45,14.57
482745003088,LIBERTY MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,479,479,268,–,30,298,0,30.42,15.75
483486021042,LIBERTY MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,877,877,799,–,0,799,†,66.41,13.21
482739003078,LIBERTY-EYLAU EARLY CHILDHOOD CENTER,Texas,2-No,2-No,2-No,2-No,2-No,425,425,387,–,3,390,†,24.15,17.6
482739003081,LIBERTY-EYLAU EL,Texas,2-No,2-No,2-No,2-No,2-No,662,662,575,–,0,575,†,43.54,15.2
482739003079,LIBERTY-EYLAU H S,Texas,1-Yes,2-No,2-No,2-No,2-No,705,705,425,–,61,486,705,67.53,10.44
482739003082,LIBERTY-EYLAU MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,673,673,465,–,65,530,†,50.81,13.25
481623001281,LIDA HOOE EL,Texas,2-No,2-No,2-No,2-No,2-No,422,422,378,–,0,378,†,30,14.07
483312012604,LIECK EL,Texas,2-No,2-No,2-No,2-No,2-No,696,696,193,–,69,262,†,41.35,16.83
481611001188,LIEDER EL,Texas,2-No,2-No,2-No,2-No,2-No,874,874,652,–,81,733,†,58,15.07
480783000111,LIESTMAN EL,Texas,2-No,2-No,2-No,2-No,2-No,793,793,607,–,52,659,†,61.57,12.88
480005513098,LIFE H S WAXAHACHIE,TEXAS,1-Yes,2-No,2-No,2-No,2-No,970,970,333,–,122,455,970,65,14.92
480005513347,LIFE MIDDLE WAXAHACHIE,TEXAS,2-No,2-No,2-No,2-No,2-No,487,487,197,–,65,262,†,36.03,13.52
480005513849,LIFE SCHOOL CARROLLTON,TEXAS,–,–,–,–,–,†,†,†,†,†,†,†,†,†
480005512477,LIFE SCHOOL CEDAR HILL,Texas,2-No,2-No,2-No,2-No,2-No,632,632,327,–,62,389,†,33.15,19.06
480005511533,LIFE SCHOOL LANCASTER,Texas,2-No,2-No,2-No,2-No,2-No,519,519,282,–,72,354,†,30.44,17.05
480005512794,LIFE SCHOOL MOUNTAIN CREEK,Texas,2-No,2-No,2-No,2-No,2-No,493,493,292,–,49,341,†,25.72,19.17
480005507849,LIFE SCHOOL OAK CLIFF,Texas,1-Yes,2-No,2-No,2-No,2-No,1539,1539,1121,–,158,1279,488,106.01,14.52
480005509533,LIFE SCHOOL RED OAK,Texas,2-No,2-No,2-No,2-No,2-No,1064,1064,418,–,100,518,†,51.04,20.85
482679006578,LIGARDE EL,Texas,2-No,2-No,2-No,2-No,2-No,740,740,720,–,0,720,†,42.35,17.47
483600013096,LIGHT FARMS EL,TEXAS,2-No,2-No,2-No,2-No,2-No,838,838,22,–,0,22,†,50.04,16.75
480024609569,LIGHTHOUSE CHARTER SCHOOL,Texas,2-No,2-No,2-No,2-No,2-No,106,106,84,–,10,94,†,6.01,17.64
480024613089,LIGHTHOUSE CHARTER SCHOOL - B CAMPUS,TEXAS,2-No,2-No,2-No,2-No,2-No,226,226,187,–,12,199,†,14.68,15.4
481119007528,LIGHTHOUSE LEARNING CENTER - DAEP,Texas,1-Yes,2-No,2-No,2-No,2-No,83,83,64,–,4,68,54,13.61,6.1
481119008710,LIGHTHOUSE LEARNING CENTER - JJAEP,Texas,2-No,2-No,2-No,2-No,2-No,4,4,†,–,†,†,4,–,†
480001103090,LILLIAN EL,Texas,2-No,2-No,2-No,2-No,2-No,364,364,254,–,38,292,†,25,14.56
482730010619,LILLIE J JACKSON EARLY CHILDHOOD CENTER,Texas,2-No,2-No,2-No,2-No,2-No,687,687,498,–,22,520,†,33.41,20.56
481026000508,LILLION E LUEHRS J H,Texas,2-No,2-No,2-No,2-No,2-No,357,357,212,–,0,212,†,24.08,14.83
481970001843,LILY B CLAYTON EL,Texas,2-No,2-No,2-No,2-No,2-No,548,548,241,–,0,241,†,34,16.12
482181009499,LIMESTONE COUNTY JUVENILE DETENTION CENTER,Texas,1-Yes,2-No,2-No,2-No,2-No,4,4,0,–,0,0,2,1,4
481818007962,LINCOLN EL,Texas,2-No,2-No,2-No,2-No,2-No,459,459,438,–,0,438,†,30,15.3
483126007999,LINCOLN EL,Texas,2-No,2-No,2-No,2-No,2-No,495,495,170,–,18,188,†,35.89,13.79
481623001304,LINCOLN HUMANITIES/COMMUNICATIONS MAGNET HIGH SCH,Texas,1-Yes,2-No,2-No,2-No,2-No,645,645,590,–,0,590,645,44.64,14.45
481452000941,LINCOLN J H,Texas,2-No,2-No,2-No,2-No,2-No,366,366,242,–,0,242,†,23.46,15.6
481830005869,LINCOLN MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,766,766,451,–,50,501,†,52,14.73
483540004015,LINCOLN MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,646,646,477,–,23,500,†,50.02,12.91
483870008926,LINCOLN MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,873,873,566,–,64,630,†,61.01,14.31
481168005663,LINCOLN PARK SCH,Texas,1-Yes,2-No,2-No,2-No,2-No,69,69,69,–,0,69,66,15.76,4.38
483808011107,LINDA HERRINGTON EL,Texas,2-No,2-No,2-No,2-No,2-No,1116,1116,170,–,47,217,†,68.59,16.27
482892011818,LINDA JOBE MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,896,896,381,–,38,419,†,54.98,16.3
483765013341,LINDA LYON EL,TEXAS,2-No,2-No,2-No,2-No,2-No,497,497,91,–,10,101,†,29.67,16.75
483918007869,LINDA TUTT H S,Texas,1-Yes,2-No,2-No,2-No,2-No,28,28,11,–,2,13,28,4.38,6.39
482751003091,LINDALE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,1144,1144,363,–,59,422,1144,89.17,12.83
482751003093,LINDALE JUNIOR HIGH,Texas,2-No,2-No,2-No,2-No,2-No,641,641,222,–,27,249,†,40.39,15.87
482754003095,LINDEN EL,Texas,2-No,2-No,2-No,2-No,2-No,342,342,279,–,0,279,†,26.36,12.97
482754003097,LINDEN-KILDARE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,207,207,129,–,0,129,207,24.05,8.61
480894000329,LINDER EL,Texas,2-No,2-No,2-No,2-No,2-No,283,283,247,–,5,252,†,23.08,12.26
482757003099,LINDSAY EL,Texas,2-No,2-No,2-No,2-No,2-No,278,278,30,–,11,41,†,18.32,15.17
482757003100,LINDSAY H S,Texas,1-Yes,2-No,2-No,2-No,2-No,244,244,16,–,6,22,165,21.47,11.36
482760003102,LINGLEVILLE SCHOOL,Texas,1-Yes,2-No,2-No,2-No,2-No,279,279,127,–,15,142,64,27.05,10.31
482096013734,LINKS ACADEMY,TEXAS,1-Yes,2-No,2-No,2-No,2-No,18,18,9,–,0,9,17,2.81,6.41
483312005563,LINTON EL,Texas,2-No,2-No,2-No,2-No,2-No,489,489,415,–,1,416,†,38,12.87
482763007359,LIPAN EL,Texas,2-No,2-No,2-No,2-No,2-No,250,250,112,–,13,125,†,19.4,12.89
482763003104,LIPAN H S,Texas,1-Yes,2-No,2-No,2-No,2-No,186,186,82,–,5,87,113,15.86,11.73
482001013462,LISCANO EL,TEXAS,2-No,2-No,2-No,2-No,2-No,753,753,44,–,3,47,†,43.14,17.45
482769003105,LIT CYPR-MRCEVILLE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,980,980,286,–,18,304,980,66.8,14.67
482769003106,LITTLE CYPRESS EL,Texas,2-No,2-No,2-No,2-No,2-No,545,545,251,–,12,263,†,38.61,14.12
482769003107,LITTLE CYPRESS INT,Texas,2-No,2-No,2-No,2-No,2-No,309,309,115,–,3,118,†,25.91,11.93
482769003108,LITTLE CYPRESS J H,Texas,2-No,2-No,2-No,2-No,2-No,461,461,141,–,1,142,†,31.68,14.55
481686013612,LITTLE EAGLES EARLY LEARNING CENTER,TEXAS,2-No,2-No,2-No,2-No,2-No,85,85,82,–,0,82,†,5.74,14.81
480870002049,LITTLE EL,Texas,2-No,2-No,2-No,2-No,2-No,726,726,305,–,34,339,†,45.24,16.05
482772003111,LITTLE ELM H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2128,2128,842,–,204,1046,2128,121.55,17.51
482775003113,LITTLEFIELD EL,Texas,2-No,2-No,2-No,2-No,2-No,303,303,221,–,2,223,†,18.05,16.79
482775003112,LITTLEFIELD H S,Texas,1-Yes,2-No,2-No,2-No,2-No,373,373,263,–,1,264,373,32.73,11.4
482775003115,LITTLEFIELD J H,Texas,2-No,2-No,2-No,2-No,2-No,302,302,221,–,0,221,†,21.23,14.23
482775005887,LITTLEFIELD PRI,Texas,2-No,2-No,2-No,2-No,2-No,377,377,313,–,4,317,†,22.63,16.66
480001008835,LIVE OAK ACADEMY,Texas,1-Yes,2-No,2-No,2-No,2-No,202,202,85,–,10,95,202,12.56,16.08
483808006470,LIVE OAK EL,Texas,2-No,2-No,2-No,2-No,2-No,598,598,213,–,35,248,†,44.57,13.42
480855000220,LIVE OAK LEARNING CENTER,Texas,2-No,2-No,2-No,2-No,2-No,591,591,370,–,57,427,†,47.36,12.48
482566009115,LIVE OAK RIDGE MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,673,673,442,–,4,446,†,42.9,15.69
482442002732,LIVELY EL,Texas,2-No,2-No,2-No,2-No,2-No,747,747,495,–,75,570,†,47.01,15.89
482778003118,LIVINGSTON H S,Texas,1-Yes,2-No,2-No,2-No,2-No,1036,1036,664,–,0,664,1036,71.99,14.39
482778013296,LIVINGSTON H S ACADEMY,TEXAS,1-Yes,2-No,2-No,2-No,2-No,27,27,16,–,0,16,27,1.91,14.14
482778017056,LIVINGSTON INT,TEXAS,2-No,2-No,2-No,2-No,2-No,611,611,455,–,0,455,†,41.6,14.69
482778003119,LIVINGSTON J H,Texas,2-No,2-No,2-No,2-No,2-No,940,940,673,–,0,673,†,65.16,14.43
483318013668,LIZZIE CURTIS EL,TEXAS,2-No,2-No,2-No,2-No,2-No,507,507,55,–,16,71,†,31.2,16.25
483969004070,LIZZIE M BURGES ALTERNATIVE SCHOOL,Texas,1-Yes,2-No,2-No,2-No,2-No,48,48,41,–,0,41,25,7,6.86
482985012083,LIZZIE NELL CUNDIFF MCCLURE EL,Texas,2-No,2-No,2-No,2-No,2-No,638,638,65,–,11,76,†,41.96,15.2
482781003120,LLANO EL,Texas,2-No,2-No,2-No,2-No,2-No,401,401,223,–,16,239,†,25.15,15.94
482781003121,LLANO H S,Texas,1-Yes,2-No,2-No,2-No,2-No,505,505,247,–,52,299,505,45.17,11.18
482781003122,LLANO J H,Texas,2-No,2-No,2-No,2-No,2-No,407,407,207,–,41,248,†,33.85,12.02
483993010824,LLOYD & DOLLY BENTSEN EL,Texas,2-No,2-No,2-No,2-No,2-No,529,529,362,–,49,411,†,32.37,16.34
482613008658,LLOYD M BENTSEN EL,Texas,2-No,2-No,2-No,2-No,2-No,644,644,530,–,0,530,†,38.89,16.56
481428021028,LLOYD R FERGUSON EL,Texas,2-No,2-No,2-No,2-No,2-No,699,699,132,–,17,149,†,41.46,16.86
483312003709,LOCKE HILL EL,Texas,2-No,2-No,2-No,2-No,2-No,644,644,324,–,34,358,†,42.49,15.16
482364002521,LOCKHART EL,Texas,2-No,2-No,2-No,2-No,2-No,573,573,572,–,1,573,†,35.97,15.93
482787003123,LOCKHART H S,Texas,1-Yes,2-No,2-No,2-No,2-No,1641,1641,912,–,130,1042,1641,94.71,17.33
482787008716,LOCKHART J H,Texas,2-No,2-No,2-No,2-No,2-No,1491,1491,914,–,130,1044,†,76.33,19.53
482787021148,LOCKHART PRIDE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,49,49,35,–,2,37,49,4,12.25
482789009240,LOCKNEY DAEP,Texas,–,–,–,–,–,†,†,†,†,†,†,†,†,†
482789003128,LOCKNEY EL,Texas,2-No,2-No,2-No,2-No,2-No,210,210,170,–,2,172,†,17,12.35
482789003129,LOCKNEY H S,Texas,1-Yes,2-No,2-No,2-No,2-No,124,124,100,–,0,100,124,16.96,7.31
482789003130,LOCKNEY J H,Texas,2-No,2-No,2-No,2-No,2-No,116,116,87,–,0,87,†,11.33,10.24
481830001700,LOGAN EL,Texas,2-No,2-No,2-No,2-No,2-No,607,607,425,–,1,426,†,41.48,14.63
482793003132,LOHN SCHOOL,Texas,1-Yes,2-No,2-No,2-No,2-No,75,75,65,–,0,65,16,13.07,5.74
482703007497,LOIS F GIDDENS EL,Texas,2-No,2-No,2-No,2-No,2-No,582,582,223,–,26,249,†,43.57,13.36
480789012806,LOIS LINDSEY EL,Texas,2-No,2-No,2-No,2-No,2-No,750,750,134,–,27,161,†,44.99,16.67
481815001627,LOMA PARK EL,Texas,2-No,2-No,2-No,2-No,2-No,642,642,640,–,0,640,†,43.13,14.89
484668005325,LOMA TERRACE EL,Texas,2-No,2-No,2-No,2-No,2-No,533,533,471,–,0,471,†,37.34,14.27
484071009233,LOMA VERDE,Texas,2-No,2-No,2-No,2-No,2-No,687,687,339,–,81,420,†,41.58,16.52
